timestamp,device_name,indoor_temperature_c,outdoor_temperature_c,setpoint_temperature_c,mode,power_consumption_watts,compressor_status,fan_speed_rpm,refrigerant_pressure_psi,error_code,filter_status,runtime_hours,wattage_mode
2025-03-04 15:04:29,aircon_2,17,30,14,cool,1717,On,1166,141,None,Clean,1,abnormal
2025-03-04 15:04:59,aircon_2,17,30,14,cool,1454,On,1477,142,None,Clean,1,abnormal
2025-03-04 15:05:29,aircon_2,17,30,14,cool,1529,On,1328,141,None,Clean,1,abnormal
2025-03-04 15:05:59,aircon_2,17,30,14,cool,1533,On,1058,142,None,Clean,1,abnormal
2025-03-04 15:06:29,aircon_2,17,30,14,cool,1377,On,1174,143,None,Clean,1,abnormal
2025-03-04 15:06:59,aircon_2,17,30,14,cool,1273,On,1451,145,None,Clean,1,abnormal
2025-03-04 15:07:30,aircon_2,17,30,14,cool,1429,On,1285,144,None,Clean,1,abnormal
2025-03-04 15:08:00,aircon_2,17,30,14,cool,1481,On,1291,143,None,Clean,1,abnormal
2025-03-04 15:08:30,aircon_2,17,30,14,cool,1641,On,1394,141,None,Clean,1,abnormal
2025-03-04 15:09:00,aircon_2,17,30,14,cool,1579,On,1116,142,None,Clean,1,abnormal
2025-03-04 15:09:30,aircon_2,17,30,14,cool,1652,On,1342,141,None,Clean,1,abnormal
2025-03-04 15:10:00,aircon_2,17,30,14,cool,1714,On,1486,142,None,Clean,1,abnormal
2025-03-04 15:10:30,aircon_2,17,30,14,cool,1708,On,1262,140,None,Clean,1,abnormal
2025-03-04 15:11:00,aircon_2,17,30,14,cool,1363,On,1414,141,None,Clean,1,abnormal
2025-03-04 15:11:30,aircon_2,17,30,14,cool,1505,On,1033,143,None,Clean,1,abnormal
2025-03-04 15:12:00,aircon_2,17,30,14,cool,1644,On,1011,144,None,Clean,1,abnormal
2025-03-04 15:12:30,aircon_2,17,30,14,cool,1276,On,1324,146,None,Clean,1,abnormal
2025-03-04 15:13:00,aircon_2,17,30,14,cool,1323,On,1271,144,None,Clean,1,abnormal
2025-03-04 15:13:30,aircon_2,17,30,14,cool,1294,On,1346,143,None,Clean,1,abnormal
2025-03-04 15:14:00,aircon_2,17,30,14,cool,1307,On,1352,144,None,Clean,1,abnormal
2025-03-04 15:14:30,aircon_2,17,30,14,cool,1455,On,1489,146,None,Clean,1,abnormal
2025-03-04 15:15:00,aircon_2,17,30,14,cool,1667,On,1037,146,None,Clean,1,abnormal
2025-03-04 15:15:30,aircon_2,17,30,14,cool,1459,On,1252,148,None,Clean,1,abnormal
2025-03-04 15:16:01,aircon_2,17,30,14,cool,1694,On,1120,148,None,Clean,1,abnormal
2025-03-04 15:16:31,aircon_2,17,30,14,cool,1395,On,1285,150,None,Clean,1,abnormal
2025-03-04 15:17:01,aircon_2,17,30,14,cool,1418,On,1074,149,None,Clean,1,abnormal
2025-03-04 15:17:31,aircon_2,17,30,14,cool,1512,On,1429,151,None,Clean,1,abnormal
2025-03-04 15:18:01,aircon_2,17,30,14,cool,1615,On,1066,152,None,Clean,1,abnormal
2025-03-04 15:18:31,aircon_2,17,30,14,cool,1315,On,1021,153,None,Clean,1,abnormal
2025-03-04 15:19:01,aircon_2,17,30,14,cool,1625,On,1312,152,None,Clean,1,abnormal
2025-03-04 15:19:31,aircon_2,17,30,14,cool,1593,On,1339,151,None,Clean,1,abnormal
2025-03-04 15:20:01,aircon_2,17,30,14,cool,1419,On,1049,151,None,Clean,1,abnormal
2025-03-04 15:20:31,aircon_2,17,30,14,cool,1265,On,1457,153,None,Clean,1,abnormal
2025-03-04 15:21:01,aircon_2,17,30,14,cool,1547,On,1392,154,None,Clean,1,abnormal
2025-03-04 15:21:31,aircon_2,17,30,14,cool,1643,On,1406,152,None,Clean,1,abnormal
2025-03-04 15:22:01,aircon_2,17,30,14,cool,1352,On,1329,153,None,Clean,1,abnormal
2025-03-04 15:22:32,aircon_2,17,30,14,cool,1743,On,1015,154,None,Clean,2,abnormal
2025-03-04 15:23:02,aircon_2,17,30,14,cool,1407,On,1391,152,None,Clean,2,abnormal
2025-03-04 15:23:32,aircon_2,17,30,14,cool,1362,On,1429,153,None,Clean,2,abnormal
2025-03-04 15:24:02,aircon_2,17,30,14,cool,1289,On,1066,151,None,Clean,2,abnormal
2025-03-04 15:24:32,aircon_2,17,30,14,cool,1427,On,1500,150,None,Clean,2,abnormal
2025-03-04 15:25:02,aircon_2,17,30,14,cool,1276,On,1314,148,None,Clean,2,abnormal
2025-03-04 15:25:32,aircon_2,17,30,14,cool,1344,On,1369,150,None,Clean,2,abnormal
2025-03-04 15:26:02,aircon_2,17,30,14,cool,1294,On,1261,152,None,Clean,2,abnormal
2025-03-04 15:26:32,aircon_2,17,30,14,cool,1570,On,1342,151,None,Clean,2,abnormal
2025-03-04 15:27:03,aircon_2,17,30,14,cool,1534,On,1376,151,None,Clean,2,abnormal
2025-03-04 15:27:33,aircon_2,17,30,14,cool,1521,On,1443,149,None,Clean,2,abnormal
2025-03-04 15:28:03,aircon_2,17,30,14,cool,1689,On,1108,149,None,Clean,2,abnormal
2025-03-04 15:28:33,aircon_2,17,30,14,cool,1420,On,1459,149,None,Clean,2,abnormal
2025-03-04 15:29:03,aircon_2,17,30,14,cool,1761,On,1369,151,None,Clean,2,abnormal
2025-03-04 15:29:33,aircon_2,17,30,14,cool,1488,On,1479,151,None,Clean,2,abnormal
2025-03-04 15:30:03,aircon_2,17,30,14,cool,1327,On,1094,152,None,Clean,2,abnormal
2025-03-04 15:30:33,aircon_2,17,30,14,cool,1559,On,1048,154,None,Clean,2,abnormal
2025-03-04 15:31:03,aircon_2,17,30,14,cool,1275,On,1395,155,None,Clean,2,abnormal
2025-03-04 15:31:33,aircon_2,17,30,14,cool,1427,On,1186,156,None,Clean,2,abnormal
2025-03-04 15:32:03,aircon_2,17,30,14,cool,1416,On,1299,157,None,Clean,2,abnormal
2025-03-04 15:32:33,aircon_2,17,30,14,cool,1307,On,1240,155,None,Clean,2,abnormal
2025-03-04 15:33:03,aircon_2,17,30,14,cool,1471,On,1005,155,None,Clean,2,abnormal
2025-03-04 15:33:33,aircon_2,17,30,14,cool,1502,On,1175,155,None,Clean,2,abnormal
2025-03-04 15:34:03,aircon_2,17,30,14,cool,1456,On,1019,153,None,Clean,2,abnormal
2025-03-04 15:34:33,aircon_2,17,30,14,cool,1510,On,1453,153,None,Clean,2,abnormal
2025-03-04 15:35:04,aircon_2,17,30,14,cool,1678,On,1443,153,None,Clean,2,abnormal
2025-03-04 15:35:34,aircon_2,17,30,14,cool,1680,On,1115,152,None,Clean,2,abnormal
2025-03-04 15:36:04,aircon_2,17,30,14,cool,1259,On,1399,153,None,Clean,2,abnormal
2025-03-04 15:36:34,aircon_2,17,30,14,cool,1278,On,1479,155,None,Clean,2,abnormal
2025-03-04 15:37:04,aircon_2,17,30,14,cool,1421,On,1285,155,None,Clean,2,abnormal
2025-03-04 15:37:34,aircon_2,17,30,14,cool,1477,On,1217,156,None,Clean,2,abnormal
2025-03-04 15:38:04,aircon_2,17,30,14,cool,1758,On,1194,157,None,Clean,2,abnormal
2025-03-04 15:38:34,aircon_2,17,30,14,cool,1590,On,1458,157,None,Clean,2,abnormal
2025-03-04 15:39:04,aircon_2,17,30,14,cool,1458,On,1167,158,None,Clean,2,abnormal
2025-03-04 15:39:34,aircon_2,17,30,14,cool,1492,On,1349,156,None,Clean,2,abnormal
2025-03-04 15:40:04,aircon_2,17,30,14,cool,1376,On,1348,156,None,Clean,2,abnormal
2025-03-04 15:40:34,aircon_2,17,30,14,cool,1652,On,1270,155,None,Clean,2,abnormal
2025-03-04 15:41:04,aircon_2,17,30,14,cool,1753,On,1453,154,None,Clean,2,abnormal
2025-03-04 15:41:34,aircon_2,17,30,14,cool,1417,On,1491,152,None,Clean,2,abnormal
2025-03-04 15:42:04,aircon_2,17,30,14,cool,1478,On,1080,150,None,Clean,2,abnormal
2025-03-04 15:42:35,aircon_2,17,30,14,cool,1734,On,1221,150,None,Clean,2,abnormal
2025-03-04 15:43:05,aircon_2,17,30,14,cool,1523,On,1297,148,None,Clean,2,abnormal
2025-03-04 15:43:35,aircon_2,17,30,14,cool,1507,On,1250,150,None,Clean,2,abnormal
2025-03-04 15:44:05,aircon_2,17,30,14,cool,1782,On,1274,152,None,Clean,2,abnormal
2025-03-04 15:44:35,aircon_2,17,30,14,cool,1599,On,1428,150,None,Clean,2,abnormal
2025-03-04 15:45:05,aircon_2,17,30,14,cool,1297,On,1396,151,None,Clean,2,abnormal
2025-03-04 15:45:35,aircon_2,17,30,14,cool,1720,On,1154,151,None,Clean,2,abnormal
2025-03-04 15:46:05,aircon_2,17,30,14,cool,1540,On,1293,151,None,Clean,2,abnormal
2025-03-04 15:46:35,aircon_2,17,30,14,cool,1304,On,1496,150,None,Clean,2,abnormal
2025-03-04 15:47:05,aircon_2,17,30,14,cool,1449,On,1364,148,None,Clean,2,abnormal
2025-03-04 15:47:35,aircon_2,17,30,14,cool,1271,On,1234,146,None,Clean,2,abnormal
2025-03-04 15:48:05,aircon_2,17,30,14,cool,1287,On,1425,146,None,Clean,2,abnormal
2025-03-04 15:48:35,aircon_2,17,30,14,cool,1787,On,1491,147,None,Clean,2,abnormal
2025-03-04 15:49:06,aircon_2,17,30,14,cool,1360,On,1154,148,None,Clean,2,abnormal
2025-03-04 15:49:36,aircon_2,17,30,14,cool,1638,On,1234,150,None,Clean,2,abnormal
2025-03-04 15:50:06,aircon_2,17,30,14,cool,1739,On,1052,149,None,Clean,2,abnormal
2025-03-04 15:50:36,aircon_2,17,30,14,cool,1381,On,1055,150,None,Clean,2,abnormal
2025-03-04 15:51:06,aircon_2,17,30,14,cool,1426,On,1074,151,None,Clean,2,abnormal
2025-03-04 15:51:36,aircon_2,17,30,14,cool,1373,On,1249,151,None,Clean,2,abnormal
2025-03-04 15:52:06,aircon_2,17,30,14,cool,1536,On,1048,151,None,Clean,2,abnormal
2025-03-04 15:52:36,aircon_2,17,30,14,cool,1757,On,1468,149,None,Clean,2,abnormal
2025-03-04 15:53:06,aircon_2,17,30,14,cool,1396,On,1033,150,None,Clean,2,abnormal
2025-03-04 15:53:36,aircon_2,17,30,14,cool,1574,On,1023,149,None,Clean,2,abnormal
2025-03-04 15:54:06,aircon_2,17,30,14,cool,1581,On,1273,150,None,Clean,2,abnormal
2025-03-04 15:54:36,aircon_2,17,30,14,cool,1379,On,1218,151,None,Clean,2,abnormal
2025-03-04 15:55:06,aircon_2,17,30,14,cool,1505,On,1475,149,None,Clean,2,abnormal
2025-03-04 15:55:36,aircon_2,17,30,14,cool,1630,On,1094,151,None,Clean,2,abnormal
2025-03-04 15:56:06,aircon_2,17,30,14,cool,1781,On,1316,150,None,Clean,2,abnormal
2025-03-04 16:12:30,aircon_2,17,30,14,cool,1718,On,1408,149,None,Clean,2,abnormal
2025-03-04 16:13:00,aircon_2,17,30,14,cool,1273,On,1053,149,None,Clean,2,abnormal
2025-03-04 16:13:30,aircon_2,17,30,14,cool,1572,On,1328,150,None,Clean,2,abnormal
2025-03-04 16:29:53,aircon_2,17,30,14,cool,1276,On,1298,150,None,Clean,2,abnormal
2025-03-04 16:30:23,aircon_2,17,30,14,cool,1393,On,1046,150,None,Clean,2,abnormal
2025-03-04 16:30:53,aircon_2,17,30,14,cool,1787,On,1435,149,None,Clean,2,abnormal
2025-03-04 16:31:23,aircon_2,17,30,14,cool,1791,On,1225,150,None,Clean,2,abnormal
2025-03-04 16:31:53,aircon_2,17,30,14,cool,1450,On,1237,148,None,Clean,2,abnormal
2025-03-04 16:32:23,aircon_2,17,30,14,cool,1471,On,1285,148,None,Clean,2,abnormal
2025-03-04 16:32:53,aircon_2,17,30,14,cool,1285,On,1046,150,None,Clean,2,abnormal
2025-03-04 16:33:23,aircon_2,17,30,14,cool,1521,On,1446,152,None,Clean,2,abnormal
2025-03-04 16:33:54,aircon_2,17,30,14,cool,1621,On,1413,152,None,Clean,2,abnormal
2025-03-04 16:34:24,aircon_2,17,30,14,cool,1483,On,1076,152,None,Clean,2,abnormal
2025-03-04 16:34:54,aircon_2,17,30,14,cool,1640,On,1322,153,None,Clean,2,abnormal
2025-03-04 16:35:24,aircon_2,17,30,14,cool,1295,On,1243,152,None,Clean,2,abnormal
2025-03-04 16:35:54,aircon_2,17,30,14,cool,1509,On,1101,151,None,Clean,2,abnormal
2025-03-04 16:36:24,aircon_2,17,30,14,cool,1741,On,1498,151,None,Clean,2,abnormal
2025-03-04 16:36:54,aircon_2,17,30,14,cool,1321,On,1477,149,None,Clean,2,abnormal
2025-03-04 16:37:24,aircon_2,17,30,14,cool,1450,On,1087,147,None,Clean,2,abnormal
2025-03-04 16:37:54,aircon_2,17,30,14,cool,1277,On,1333,145,None,Clean,2,abnormal
2025-03-04 16:38:24,aircon_2,17,30,14,cool,1287,On,1416,143,None,Clean,2,abnormal
2025-03-04 16:38:54,aircon_2,17,30,14,cool,1423,On,1187,143,None,Clean,2,abnormal
2025-03-04 16:39:24,aircon_2,17,30,14,cool,1381,On,1408,142,None,Clean,2,abnormal
2025-03-04 16:39:54,aircon_2,17,30,14,cool,1542,On,1027,143,None,Clean,2,abnormal
2025-03-04 16:40:24,aircon_2,17,30,14,cool,1498,On,1131,145,None,Clean,2,abnormal
2025-03-04 16:40:54,aircon_2,17,30,14,cool,1325,On,1183,143,None,Clean,2,abnormal
2025-03-04 16:41:24,aircon_2,17,30,14,cool,1673,On,1202,143,None,Clean,2,abnormal
2025-03-04 16:41:55,aircon_2,17,30,14,cool,1778,On,1174,144,None,Clean,2,abnormal
2025-03-04 16:42:25,aircon_2,17,30,14,cool,1566,On,1447,142,None,Clean,2,abnormal
2025-03-04 16:42:55,aircon_2,17,30,14,cool,1426,On,1367,140,None,Clean,2,abnormal
2025-03-04 16:43:25,aircon_2,17,30,14,cool,1447,On,1165,139,None,Clean,2,abnormal
2025-03-04 16:43:55,aircon_2,17,30,14,cool,1367,On,1001,137,None,Clean,2,abnormal
2025-03-04 16:44:25,aircon_2,17,30,14,cool,1645,On,1132,139,None,Clean,2,abnormal
2025-03-04 16:44:55,aircon_2,17,30,14,cool,1702,On,1276,140,None,Clean,2,abnormal
2025-03-04 16:45:25,aircon_2,17,30,14,cool,1792,On,1488,138,None,Clean,2,abnormal
2025-03-04 16:45:55,aircon_2,17,30,14,cool,1600,On,1290,140,None,Clean,2,abnormal
2025-03-04 16:46:25,aircon_2,17,30,14,cool,1573,On,1258,138,None,Clean,2,abnormal
2025-03-04 16:46:55,aircon_2,17,30,14,cool,1562,On,1382,140,None,Clean,2,abnormal
2025-03-04 16:47:25,aircon_2,17,30,14,cool,1776,On,1186,139,None,Clean,2,abnormal
2025-03-04 16:47:55,aircon_2,17,30,14,cool,1262,On,1482,141,None,Clean,2,abnormal
2025-03-04 16:48:25,aircon_2,17,30,14,cool,1724,On,1189,141,None,Clean,2,abnormal
2025-03-04 16:48:55,aircon_2,17,30,14,cool,1394,On,1297,139,None,Clean,2,abnormal
2025-03-04 16:49:26,aircon_2,17,30,14,cool,1603,On,1127,137,None,Clean,2,abnormal
2025-03-04 16:49:56,aircon_2,17,30,14,cool,1256,On,1383,136,None,Clean,2,abnormal
2025-03-04 16:50:26,aircon_2,17,30,14,cool,1665,On,1407,135,None,Clean,2,abnormal
2025-03-04 16:50:56,aircon_2,17,30,14,cool,1472,On,1008,133,None,Clean,2,abnormal
2025-03-04 16:51:26,aircon_2,17,30,14,cool,1404,On,1098,133,None,Clean,2,abnormal
2025-03-04 16:51:56,aircon_2,17,30,14,cool,1591,On,1319,133,None,Clean,2,abnormal
2025-03-04 16:52:26,aircon_2,17,30,14,cool,1312,On,1385,135,None,Clean,2,abnormal
2025-03-04 16:52:56,aircon_2,17,30,14,cool,1611,On,1335,137,None,Clean,2,abnormal
2025-03-04 16:53:26,aircon_2,17,30,14,cool,1784,On,1365,137,None,Clean,2,abnormal
2025-03-04 16:53:56,aircon_2,17,30,14,cool,1314,On,1309,137,None,Clean,2,abnormal
2025-03-04 16:54:26,aircon_2,17,30,14,cool,1254,On,1034,138,None,Clean,3,abnormal
2025-03-04 16:54:56,aircon_2,17,30,14,cool,1592,On,1180,139,None,Clean,3,abnormal
2025-03-04 16:55:26,aircon_2,17,30,14,cool,1333,On,1412,140,None,Clean,3,abnormal
2025-03-04 16:55:56,aircon_2,17,30,14,cool,1554,On,1123,142,None,Clean,3,abnormal
2025-03-04 16:56:26,aircon_2,17,30,14,cool,1632,On,1085,141,None,Clean,3,abnormal
2025-03-04 16:56:56,aircon_2,17,30,14,cool,1794,On,1448,141,None,Clean,3,abnormal
2025-03-04 16:57:27,aircon_2,17,30,14,cool,1779,On,1183,142,None,Clean,3,abnormal
2025-03-04 16:57:57,aircon_2,17,30,14,cool,1723,On,1375,144,None,Clean,3,abnormal
2025-03-04 16:58:27,aircon_2,17,30,14,cool,1474,On,1017,143,None,Clean,3,abnormal
2025-03-04 16:58:57,aircon_2,17,30,14,cool,1327,On,1390,145,None,Clean,3,abnormal
2025-03-04 16:59:27,aircon_2,17,30,14,cool,1652,On,1258,144,None,Clean,3,abnormal
2025-03-04 16:59:57,aircon_2,17,30,14,cool,1515,On,1156,142,None,Clean,3,abnormal
2025-03-04 17:00:27,aircon_2,17,30,14,cool,1310,On,1198,141,None,Clean,3,abnormal
2025-03-04 17:00:57,aircon_2,17,30,14,cool,1626,On,1072,141,None,Clean,3,abnormal
2025-03-04 17:01:27,aircon_2,17,30,14,cool,1273,On,1140,140,None,Clean,3,abnormal
2025-03-04 17:01:57,aircon_2,17,30,14,cool,1581,On,1485,138,None,Clean,3,abnormal
2025-03-04 17:02:27,aircon_2,17,30,14,cool,1254,On,1259,136,None,Clean,3,abnormal
2025-03-04 17:02:57,aircon_2,17,30,14,cool,1785,On,1375,138,None,Clean,3,abnormal
2025-03-04 17:03:27,aircon_2,17,30,14,cool,1652,On,1217,137,None,Clean,3,abnormal
2025-03-04 17:03:57,aircon_2,17,30,14,cool,1256,On,1220,138,None,Clean,3,abnormal
2025-03-04 17:04:27,aircon_2,17,30,14,cool,1428,On,1274,140,None,Clean,3,abnormal
2025-03-04 17:04:58,aircon_2,17,30,14,cool,1471,On,1195,139,None,Clean,3,abnormal
2025-03-04 17:05:28,aircon_2,17,30,14,cool,1384,On,1003,138,None,Clean,3,abnormal
2025-03-04 17:05:58,aircon_2,17,30,14,cool,1340,On,1132,140,None,Clean,3,abnormal
2025-03-04 17:06:28,aircon_2,17,30,14,cool,1278,On,1119,139,None,Clean,3,abnormal
2025-03-04 17:06:58,aircon_2,17,30,14,cool,1646,On,1365,140,None,Clean,3,abnormal
2025-03-04 17:07:28,aircon_2,17,30,14,cool,1258,On,1182,140,None,Clean,3,abnormal
2025-03-04 17:07:58,aircon_2,17,30,14,cool,1447,On,1236,138,None,Clean,3,abnormal
2025-03-04 17:08:28,aircon_2,17,30,14,cool,1649,On,1338,137,None,Clean,3,abnormal
2025-03-04 17:08:58,aircon_2,17,30,14,cool,1766,On,1500,135,None,Clean,3,abnormal
2025-03-04 17:09:28,aircon_2,17,30,14,cool,1413,On,1146,135,None,Clean,3,abnormal
2025-03-04 17:09:58,aircon_2,17,30,14,cool,1262,On,1368,137,None,Clean,3,abnormal
2025-03-04 17:10:28,aircon_2,17,30,14,cool,1650,On,1099,137,None,Clean,3,abnormal
2025-03-04 17:10:58,aircon_2,17,30,14,cool,1523,On,1043,139,None,Clean,3,abnormal
2025-03-04 17:11:28,aircon_2,17,30,14,cool,1272,On,1048,139,None,Clean,3,abnormal
2025-03-04 17:11:58,aircon_2,17,30,14,cool,1422,On,1463,141,None,Clean,3,abnormal
2025-03-04 17:12:28,aircon_2,17,30,14,cool,1667,On,1292,139,None,Clean,3,abnormal
2025-03-04 17:12:58,aircon_2,17,30,14,cool,1319,On,1267,141,None,Clean,3,abnormal
2025-03-04 17:13:29,aircon_2,17,30,14,cool,1547,On,1197,141,None,Clean,3,abnormal
2025-03-04 17:13:59,aircon_2,17,30,14,cool,1309,On,1300,142,None,Clean,3,abnormal
2025-03-04 17:14:29,aircon_2,17,30,14,cool,1604,On,1421,143,None,Clean,3,abnormal
2025-03-04 17:14:59,aircon_2,17,30,14,cool,1573,On,1186,143,None,Clean,3,abnormal
2025-03-04 17:15:29,aircon_2,17,30,14,cool,1598,On,1269,145,None,Clean,3,abnormal
2025-03-04 17:15:59,aircon_2,17,30,14,cool,1292,On,1449,147,None,Clean,3,abnormal
2025-03-04 17:16:29,aircon_2,17,30,14,cool,1688,On,1410,147,None,Clean,3,abnormal
2025-03-04 17:16:59,aircon_2,17,30,14,cool,1731,On,1168,145,None,Clean,3,abnormal
2025-03-04 17:17:29,aircon_2,17,30,14,cool,1259,On,1311,145,None,Clean,3,abnormal
2025-03-04 17:17:59,aircon_2,17,30,14,cool,1628,On,1239,145,None,Clean,3,abnormal
2025-03-04 17:18:29,aircon_2,17,30,14,cool,1284,On,1436,146,None,Clean,3,abnormal
2025-03-04 17:18:59,aircon_2,17,30,14,cool,1498,On,1436,144,None,Clean,3,abnormal
2025-03-04 17:19:29,aircon_2,17,30,14,cool,1546,On,1141,145,None,Clean,3,abnormal
2025-03-04 17:19:59,aircon_2,17,30,14,cool,1582,On,1491,145,None,Clean,3,abnormal
2025-03-04 17:20:29,aircon_2,17,30,14,cool,1270,On,1183,147,None,Clean,3,abnormal
2025-03-04 17:20:59,aircon_2,17,30,14,cool,1713,On,1335,147,None,Clean,3,abnormal
2025-03-04 17:21:29,aircon_2,17,30,14,cool,1738,On,1408,149,None,Clean,3,abnormal
2025-03-04 17:22:00,aircon_2,17,30,14,cool,1588,On,1066,150,None,Clean,3,abnormal
2025-03-04 17:22:30,aircon_2,17,30,14,cool,1521,On,1023,150,None,Clean,3,abnormal
2025-03-04 17:23:00,aircon_2,17,30,14,cool,1652,On,1272,151,None,Clean,3,abnormal
2025-03-04 17:23:30,aircon_2,17,30,14,cool,1462,On,1091,153,None,Clean,3,abnormal
2025-03-04 17:24:00,aircon_2,17,30,14,cool,1775,On,1326,152,None,Clean,3,abnormal
2025-03-04 17:24:30,aircon_2,17,30,14,cool,1451,On,1260,153,None,Clean,3,abnormal
2025-03-04 17:25:00,aircon_2,17,30,14,cool,1540,On,1189,154,None,Clean,3,abnormal
2025-03-04 17:25:30,aircon_2,17,30,14,cool,1255,On,1433,156,None,Clean,3,abnormal
2025-03-04 17:26:00,aircon_2,17,30,14,cool,1564,On,1119,157,None,Clean,3,abnormal
2025-03-04 17:26:30,aircon_2,17,30,14,cool,1782,On,1163,159,None,Clean,3,abnormal
2025-03-04 17:27:00,aircon_2,17,30,14,cool,1649,On,1043,161,None,Clean,3,abnormal
2025-03-04 17:27:30,aircon_2,17,30,14,cool,1599,On,1077,162,None,Clean,3,abnormal
2025-03-04 17:28:00,aircon_2,17,30,14,cool,1696,On,1480,161,None,Clean,3,abnormal
2025-03-04 17:28:30,aircon_2,17,30,14,cool,1730,On,1170,160,None,Clean,3,abnormal
2025-03-04 17:29:00,aircon_2,17,30,14,cool,1464,On,1046,159,None,Clean,3,abnormal
2025-03-04 17:29:30,aircon_2,17,30,14,cool,1501,On,1385,158,None,Clean,3,abnormal
2025-03-04 17:30:00,aircon_2,17,30,14,cool,1489,On,1103,159,None,Clean,3,abnormal
2025-03-04 17:30:31,aircon_2,17,30,14,cool,1663,On,1000,161,None,Clean,3,abnormal
2025-03-04 17:31:01,aircon_2,17,30,14,cool,1265,On,1059,159,None,Clean,3,abnormal
2025-03-04 17:31:31,aircon_2,17,30,14,cool,1359,On,1485,161,None,Clean,3,abnormal
2025-03-04 17:32:01,aircon_2,17,30,14,cool,1687,On,1241,161,None,Clean,3,abnormal
2025-03-04 17:32:31,aircon_2,17,30,14,cool,1797,On,1152,159,None,Clean,3,abnormal
2025-03-04 17:33:01,aircon_2,17,30,14,cool,1592,On,1357,160,None,Clean,3,abnormal
2025-03-04 17:33:31,aircon_2,17,30,14,cool,1326,On,1290,158,None,Clean,3,abnormal
2025-03-04 17:34:01,aircon_2,17,30,14,cool,1634,On,1140,158,None,Clean,3,abnormal
2025-03-04 17:34:31,aircon_2,17,30,14,cool,1787,On,1159,157,None,Clean,3,abnormal
2025-03-04 17:35:01,aircon_2,17,30,14,cool,1338,On,1396,158,None,Clean,3,abnormal
2025-03-04 17:35:31,aircon_2,17,30,14,cool,1403,On,1264,159,None,Clean,3,abnormal
2025-03-04 17:36:01,aircon_2,17,30,14,cool,1531,On,1356,159,None,Clean,3,abnormal
2025-03-04 17:36:31,aircon_2,17,30,14,cool,1256,On,1401,160,None,Clean,3,abnormal
2025-03-04 17:37:01,aircon_2,17,30,14,cool,1462,On,1069,160,None,Clean,3,abnormal
2025-03-04 17:37:31,aircon_2,17,30,14,cool,1631,On,1240,160,None,Clean,3,abnormal
2025-03-04 17:38:01,aircon_2,17,30,14,cool,1777,On,1159,158,None,Clean,3,abnormal
2025-03-04 17:38:32,aircon_2,17,30,14,cool,1344,On,1452,160,None,Clean,3,abnormal
2025-03-04 17:39:02,aircon_2,17,30,14,cool,1282,On,1431,160,None,Clean,3,abnormal
2025-03-04 17:39:32,aircon_2,17,30,14,cool,1438,On,1279,158,None,Clean,3,abnormal
2025-03-04 17:40:02,aircon_2,17,30,14,cool,1355,On,1109,158,None,Clean,3,abnormal
2025-03-04 17:40:32,aircon_2,17,30,14,cool,1523,On,1378,158,None,Clean,3,abnormal
2025-03-04 17:41:02,aircon_2,17,30,14,cool,1468,On,1136,160,None,Clean,3,abnormal
2025-03-04 17:41:32,aircon_2,17,30,14,cool,1274,On,1015,159,None,Clean,3,abnormal
2025-03-04 17:42:02,aircon_2,17,30,14,cool,1713,On,1410,160,None,Clean,3,abnormal
2025-03-04 17:42:32,aircon_2,17,30,14,cool,1537,On,1114,161,None,Clean,3,abnormal
2025-03-04 17:43:02,aircon_2,17,30,14,cool,1605,On,1439,163,None,Clean,3,abnormal
2025-03-04 17:43:32,aircon_2,17,30,14,cool,1427,On,1279,162,None,Clean,3,abnormal
2025-03-04 17:44:02,aircon_2,17,30,14,cool,1762,On,1456,162,None,Clean,3,abnormal
2025-03-04 17:44:32,aircon_2,17,30,14,cool,1775,On,1284,163,None,Clean,3,abnormal
2025-03-04 17:45:02,aircon_2,17,30,14,cool,1591,On,1233,164,None,Clean,3,abnormal
2025-03-04 17:45:42,aircon_2,17,30,14,cool,1436,On,1257,162,None,Clean,3,abnormal
2025-03-04 17:46:12,aircon_2,17,30,14,cool,1280,On,1375,161,None,Clean,3,abnormal
2025-03-04 17:46:42,aircon_2,17,30,14,cool,920,On,1477,162,None,Clean,3,normal
2025-03-04 17:47:12,aircon_2,17,30,14,cool,920,On,1328,162,None,Clean,3,normal
2025-03-04 17:47:42,aircon_2,17,30,14,cool,920,On,1472,160,None,Clean,3,normal
2025-03-04 13:21:12,aircon_3,14,26,23,cool,0,Off,646,228,None,Clean,0,normal
2025-03-04 13:21:42,aircon_3,15,26,23,cool,0,Off,515,226,None,Clean,0,normal
2025-03-04 13:22:12,aircon_3,15,26,23,cool,0,Off,526,224,None,Clean,0,normal
2025-03-04 13:22:42,aircon_3,16,26,23,cool,0,Off,522,225,None,Clean,0,normal
2025-03-04 13:23:12,aircon_3,16,26,23,cool,0,Off,614,225,None,Clean,0,normal
2025-03-04 13:23:42,aircon_3,17,26,23,cool,0,Off,520,223,None,Clean,0,normal
2025-03-04 13:24:12,aircon_3,17,26,23,cool,0,Off,636,223,None,Clean,0,normal
2025-03-04 13:24:43,aircon_3,18,26,23,cool,0,Off,540,221,None,Clean,0,normal
2025-03-04 13:25:13,aircon_3,18,26,23,cool,0,Off,532,222,None,Clean,0,normal
2025-03-04 13:25:43,aircon_3,19,26,23,cool,0,Off,543,220,None,Clean,0,normal
